planet_ID,star_distance,star_mass_kg,star_radius_m,star_temperature,planet_mass_kg,planet_orbital_period,planet_distance,planet_surface_gravity
train216,44.0622,2.0082939694050315e+30,667872000.0,5428.0,3.975897824750756e+25,8.138268,0.07945130177578122,12.415235708028701
train217,1005.43,1.710032488800324e+30,563517000.0,5217.0,5.133286555169555e+26,3.60147201,0.04373126908416618,8.155984238397416
train218,617.55,1.9685257719910705e+30,674829000.0,5672.0,2.3809159276695043e+26,29.91136794,0.18796420379130435,6.419807397365807
train219,1176.12,2.067946265525973e+30,1106163000.0,5740.0,1.442853091306386e+26,3.7681,0.048017398545766865,6.491718928056937
train220,621.378,1.908873475870129e+30,653958000.0,5646.0,3.6813243412602624e+25,58.3620495,0.2905025854021062,8.892308732552195
train221,390.594,1.8492211797491874e+30,612216000.0,5500.0,6.848316516430746e+25,2.797436,0.03792919775160944,9.373631443048632
train222,513.748,1.9287575745771094e+30,653958000.0,5871.0,1.162091808093472e+26,29.90722674,0.18667259927116062,7.839221663519279
train223,703.758,1.988409870698051e+30,695700000.0,5772.0,2.918451617055297e+26,40.6069821,0.2312276207484817,4.0059262803308116
train224,737.668,2.9826148060470766e+30,1189647000.0,6424.0,2.3118407066232074e+26,4.193649,0.05826365243178558,5.667375822843101
train225,738.519,2.4059759435446416e+30,1294002000.0,5835.0,2.8678785712473877e+26,2.6054552,0.03949026952961838,2.940799817293296
train226,330.0,1.4515392056095773e+30,480032999.99999994,4655.0,6.707492822491738e+26,10.35584657,0.08372797596911251,5.874029222907763
train227,1023.85,2.4059759435446416e+30,918324000.0,6267.0,4.85656535175788e+25,21.30022655,0.16025952073928815,12.905050178137198
train228,680.54,1.988409870698051e+30,876582000.0,5877.0,4.253187926386058e+25,23.78319931,0.16186492537423527,7.143136194126935
train229,651.999,1.908873475870129e+30,987894000.0,5866.0,3.2952388982810856e+25,26.62949944,0.1721756167950591,7.562244834302459
train230,1173.57,2.2469031538887973e+30,841797000.0,6170.0,4.112142280969528e+25,3.27582262,0.0449654523993168,9.946440204638488
train231,1921.15,1.869105278456168e+30,633087000.0,5633.0,1.5049453680773237e+28,3.16635371,0.04134168156980325,78.04209076700326
train232,244.59,1.9287575745771094e+30,681786000.0,5617.0,5.318271282215591e+25,13.339079,0.10897169569807252,9.073511536321401
train233,784.618,1.7299165875073044e+30,570474000.0,5352.0,1.965960899719659e+25,8.35390639,0.07692580593662153,5.964480129357102
train234,1394.22,1.9287575745771094e+30,667872000.0,5692.0,1.3444496376835033e+26,3.16789194,0.04179041832445012,6.594918723654838
train235,761.966,2.465628239665583e+30,925281000.0,6185.0,4.000429100235574e+25,17.97979059,0.1443121451260068,6.485948967469447
train236,158.979,2.2866713513027586e+30,813969000.0,5980.0,3.889774163603594e+25,4.46529976,0.05560394355265379,14.817822957459772
train237,635.009,1.6503801926793823e+30,542646000.0,5099.0,1.3837872934307466e+26,10.37168453,0.087477856126999,5.299396410587994
train238,228.439,2.3662077461306806e+30,827883000.0,6236.0,1.0854814215269808e+26,6.8834055,0.07505111082440025,6.165884705570492
train239,386.177,1.8094529823352264e+30,980937000.0,5746.0,2.3116183809362034e+26,19.55659418,0.13767291703169943,11.162264468797254
train240,1665.31,2.2071349564748368e+30,807012000.0,5913.0,5.110892580152685e+25,7.74809437,0.07934937222338419,6.476628331769693
train241,643.009,1.8492211797491874e+30,570474000.0,5138.5,1.5935881876081738e+27,25.3029092,0.16465712266317703,17.572069768941947
train242,1139.55,1.7299165875073044e+30,640044000.0,5311.0,4.1278983868361024e+26,1.74748753,0.0271074319107939,5.973085558609684
train243,1103.48,2.1673667590608758e+30,827883000.0,6040.0,4.4335734121967265e+26,4.86069,0.05779807174087004,6.043775503184872
train244,762.081,1.749800686214285e+30,591345000.0,5452.0,4.48662440024518e+26,21.80451088,0.14638537552393116,8.216143455690894
train245,265.471,2.0082939694050315e+30,765270000.0000001,5678.0,6.680452457198651e+25,4.1419771,0.050646739044795774,11.61512148333787
train246,530.765,1.9685257719910705e+30,667872000.0,5636.0,5.783228575495732e+27,9.66857723,0.08853045162360054,44.03474343246103
train247,2063.41,2.2866713513027586e+30,834840000.0,6038.0,5.714377575926561e+25,4.12554687,0.05274640497272799,23.959438075465577
train248,246.61,1.7696847849212654e+30,556560000.0,5260.0,6.700995212018743e+27,24.3078946,0.15797952354812492,35.0975560034281
train249,830.707,1.8889893771631484e+30,647001000.0,5706.0,6.575449197708491e+25,10.12804789,0.09006670338256358,10.718377771694472
train250,1502.32,2.306555450009739e+30,987894000.0,6228.0,6.411382584111497e+25,20.4966197,0.15402104286100643,16.2740241997212
train251,643.009,1.8492211797491874e+30,570474000.0,5138.5,2.3127285221167613e+25,25.3029092,0.16465712266317703,15.236959878386756
train252,830.638,2.6644692267353885e+30,1015722000.0,6406.0,1.8114761353977128e+26,22.20813214,0.17048343575788608,12.937185954763253
train253,1157.21,1.6901483900933434e+30,542646000.0,5326.0,2.634123043823032e+26,6.10485286,0.061929229538158125,7.73398832656583
train254,396.11,3.618905964670453e+30,1245303000.0,6446.0,7.100255920181846e+26,3.47447,0.05481785964350627,4.43535966873556
train255,336.25,1.372002810781655e+30,466119000.0,4684.0,5.218828086935085e+25,13.603,0.09855501538231452,18.24584216176842
train256,94.1719,1.829337081042207e+30,716571000.0,5527.0,3.169287345209394e+26,6.03607,0.06310610203090276,9.30636770483754
train257,153.856,1.908873475870129e+30,612216000.0,5370.0,6.23113388513045e+26,28.380619,0.17964324351175406,5.604185451793602
train258,202.585,1.869105278456168e+30,598302000.0,5356.3,1.6464864621184336e+27,5.40479,0.05904743932294486,14.230326183957338
train259,127.774,2.6445851280284077e+30,967022999.9999999,6380.0,8.09467763454423e+25,5.6335158,0.06814638030138753,9.141185854771505
train260,694.734,2.028178068112012e+30,730485000.0,5769.0,1.8135083137086685e+28,7.806164,0.07752903989695623,89.17115355864783
train261,1435.44,1.829337081042207e+30,918324000.0,5732.0,5.11962623782791e+25,36.8601,0.2108334504122056,18.09837499437358
train262,1156.81,2.0480621668189925e+30,744399000.0,5800.0,1.2358716887480822e+26,8.1453,0.08001836973338684,17.93680216357514
train263,518.625,2.386091844837661e+30,1092249000.0,6172.0,3.3796802879547165e+25,10.136448,0.0974144794896469,15.280687079211628
train264,525.997,2.465628239665583e+30,1008765000.0,5854.0,4.6609984981126064e+25,4.901452,0.06067311587744409,9.936591690433263
train265,1664.64,2.4059759435446416e+30,848754000.0,6340.0,3.7577746078273426e+25,42.6318,0.2545209122084115,8.25955642367928
train266,1549.09,2.306555450009739e+30,800054999.9999999,6250.0,2.4381321039993545e+26,9.825792,0.09434168059318507,7.6859256870544685
train267,6.53127,1.6106119952654213e+30,542646000.0,4699.0,2.5840118081583323e+26,6.76458,0.06525715442552753,3.4768167988987715
train268,373.078,1.9685257719910705e+30,834840000.0,5612.0,5.515720361978078e+26,2.50387,0.035968761465800726,7.126937414177766
train269,361.155,1.7696847849212654e+30,619173000.0,5131.0,1.5047061378055552e+26,2.7535953,0.036985881831806046,8.190491334944953
train270,198.604,2.107714462939934e+30,688743000.0,5835.0,3.701201769261377e+25,4.56327,0.05490248055382248,12.945185258545193
train271,564.409,3.1218034969959404e+30,1530540000.0000002,6536.0,8.270516168845366e+26,4.324799,0.06038323881704822,11.512530638093871
train272,330.916,1.94864167328409e+30,640044000.0,5484.0,3.423340100130137e+25,2.872042,0.03928032906821313,13.776104131915506
train273,1093.08,2.2866713513027586e+30,897453000.0,5750.0,5.76777568593564e+26,1.8555582,0.030963846205332386,6.55177279799868
train274,403.513,1.5509596991444798e+30,514818000.0,4870.0,3.075823100465246e+25,5.06416,0.05313031381268182,5.513213829828869
train275,330.916,1.94864167328409e+30,640044000.0,5484.0,6.636280437070455e+26,13.609878,0.11081981337318593,3.767673352143843
train276,915.212,1.94864167328409e+30,681786000.0,5769.0,1.2533189815823622e+26,20.54981883,0.1458545308359125,8.03753108905569
train277,191.904,1.6106119952654213e+30,528732000.0,4781.0,7.086183539606436e+26,2.50806,0.03367902590741888,7.998378261401393
train278,904.326,1.908873475870129e+30,653958000.0,5428.0,6.1232516095154086e+26,5.902206,0.0630578589846199,6.0451826829615545
train279,739.412,2.028178068112012e+30,688743000.0,5515.0,7.2762242863134e+26,4.942782,0.057168078602872784,4.095918471921164
train280,1025.1,2.067946265525973e+30,876582000.0,5905.0,6.0855458608619766e+26,7.1334,0.07348207291696432,7.078095217608397
train281,181.746,1.7696847849212654e+30,598302000.0,5413.0,3.661253146370915e+25,2.53726,0.03502239849059563,11.35360936276488
train282,433.047,1.9287575745771094e+30,772227000.0000001,5345.0,4.8992057239166036e+26,7.64159,0.07516557213270549,5.195308079178799
train283,474.861,2.067946265525973e+30,918324000.0,5952.0,8.436304561272109e+26,6.48163,0.06893500924675929,8.255763097638685
train284,362.273,1.6702642913863629e+30,563517000.0,5099.0,7.462771719010307e+25,4.3888497,0.049503146243645026,17.13333399922935
train285,1156.81,1.94864167328409e+30,897453000.0,5897.0,6.151292261124041e+27,18.998355,0.13841779459899758,103.67082064050399
train286,47.2899,1.869105278456168e+30,605259000.0,5528.0,1.032011427317967e+26,29.83832,0.1844440983945101,6.580312058836239
train287,272.909,2.3662077461306806e+30,1050507000.0,6302.0,5.38148713765957e+26,9.21165,0.09114087083058997,6.275792042786135
train288,1131.19,1.710032488800324e+30,542646000.0,5331.0,1.2650433871181737e+28,15.7259,0.11682856921839864,176.1784670182933
train289,44.9565,5.766388625024348e+29,208710000.0,3180.0,5.312407225271798e+26,3.484552,0.029776240738966613,10.957839957907845
train290,147.03,1.0339731327629865e+30,340893000.0,3717.0,8.292348217092329e+27,9.30075,0.06960690593572733,108.33253629949668
train291,1435.44,1.829337081042207e+30,918324000.0,5732.0,4.133515318981424e+26,49.40926,0.2563150318555971,8.177262451378084
train292,757.044,1.9287575745771094e+30,862668000.0,5738.0,8.34914613605711e+25,2.686502,0.03744161656038865,5.649146260629824
train293,29.661,1.212930021125811e+30,417420000.0,4340.0,1.8793201636907605e+25,1.2089819,0.018837750710044027,13.40342649989308
train294,1023.9,2.107714462939934e+30,813969000.0,6031.0,2.2596372556045403e+26,44.552169,0.25079589537901087,10.88239054616445
train295,515.458,2.5252805357865246e+30,1182690000.0,6280.0,4.600794987145844e+26,3.1220109,0.0452755169863524,4.127300085479718
train296,127.28,2.425860042251622e+30,960065999.9999999,5675.0,1.2757427778104616e+26,6.959503,0.07623328986326273,7.480029432772347
train297,330.916,1.94864167328409e+30,640044000.0,5484.0,2.691696244011546e+25,13.609878,0.11081981337318593,11.002448757208462
train298,1032.23,1.94864167328409e+30,633087000.0,5650.0,2.8042678109880818e+25,9.06005,0.08448928910456745,11.770590273033044
train299,6.53127,1.6106119952654213e+30,542646000.0,4699.0,7.837401052550219e+25,6.76458,0.06525715442552753,11.43040557967442
train300,1312.34,2.2270190551818173e+30,702657000.0,6064.0,1.1745313250158815e+28,34.035257,0.21346725469803093,196.3473094852998
train301,341.263,3.280876286651784e+30,1342701000.0,7394.0,1.3139524175551507e+26,4.7869491,0.06569108306833675,11.617035197820606
train302,456.064,1.6503801926793823e+30,869625000.0,5793.0,5.323021063904748e+25,11.89307,0.0958358314989038,5.130561255585516
train303,912.994,2.6247010293214275e+30,2942811000.0000005,4840.0,2.1411284464371425e+25,10.5016,0.10295976113114556,12.645097775911024
train304,1097.97,2.1673667590608758e+30,709614000.0,6089.0,2.6116162619156875e+26,52.814973,0.2835433341231373,5.174172281676148
train305,212.902,1.710032488800324e+30,640044000.0,5677.0,5.6673294709011235e+25,21.06884,0.14198173150869586,6.049359392202004
train306,188.33,1.6304960939724016e+30,528732000.0,4927.0,4.995647173990273e+25,14.6762429,0.1098130058010244,6.717456414228132
train307,433.047,1.9287575745771094e+30,772227000.0000001,5345.0,1.5371644295576684e+28,14.85888,0.11709918239498043,209.74937657826618
train308,222.663,5.269286157349835e+30,1266174000.0,6600.0,6.344079171773084e+25,4.62767,0.0752135545335673,10.656752807275824
train309,198.604,2.107714462939934e+30,688743000.0,5835.0,8.182072265097564e+25,4.56327,0.05490248055382248,7.8139879724662835
train310,777.06,1.829337081042207e+30,549603000.0,5309.0,1.2678189061634718e+26,6.766589,0.06810019818684492,5.442201167962116
train311,679.761,2.1474826603538953e+30,1154862000.0,5542.0,7.564445679505049e+26,7.817953,0.07909988578467113,6.398250286053054
train312,228.678,2.028178068112012e+30,716571000.0,5685.0,6.619832655319641e+26,16.092,0.12557773366088423,5.4945416615807865
train313,158.335,2.107714462939934e+30,744399000.0,5695.0,7.371059843248768e+26,14.893291,0.12080038165275837,5.591602085467323
train314,14.6427,3.579137767256492e+29,146097000.0,3250.0,2.3326393029557798e+25,1.58040433,0.014993702059423764,9.252289456501346
train315,31.964,2.2866713513027586e+30,911367000.0,6201.0,1.959769557124088e+27,11.23,0.10283122719606998,16.301485736107086
train316,624.368,2.067946265525973e+30,709614000.0,5600.0,5.954267731888288e+26,0.83784,0.017623455839736093,5.105981231378531
train317,53.6089,1.829337081042207e+30,653958000.0,5427.0,2.639822966563924e+26,38.3561,0.2165001184873148,9.89424791433433
train318,226.637,2.425860042251622e+30,862668000.0,6158.0,4.745845628571323e+25,2.77596,0.041308045549608215,15.384618136633518
train319,391.038,2.0878303642329535e+30,904410000.0,5594.0,4.388511721826518e+25,15.771044,0.12510537328122545,11.56522643547566
train320,1176.12,2.067946265525973e+30,1106163000.0,5740.0,3.7478788470454417e+25,3.7681,0.048017398545766865,14.393711740004377
train321,408.845,2.3463236474237e+30,1147905000.0,5770.0,2.7206084442724724e+26,15.79,0.13017312281170054,4.171231552416513
train322,519.229,3.241108089237823e+30,1829691000.0,6217.0,5.047802357186049e+26,18.251985,0.15967680642261975,8.46039108888019
train323,1060.97,2.2667872525957778e+30,1120077000.0,5900.0,6.809163074194742e+26,3.6313,0.048303908312245784,7.210571840466367
train324,320.639,2.823542016391232e+30,1022679000.0,6566.0,6.68962448301045e+25,2.79083,0.04360714002462068,8.053703091679077
train325,968.544,1.94864167328409e+30,793097999.9999999,6021.0,2.1494436602691967e+26,5.996553,0.06416758737997198,7.836099635097139
train326,179.461,3.320644484065745e+30,751356000.0,5766.0,3.8535056699310536e+25,41.6855,0.2791695639288267,9.015555258474908
train327,321.376,3.0223830034610376e+30,1328787000.0,6670.0,3.531074198475515e+25,2.8717518,0.045465820363444515,14.201456823723019
train328,514.555,2.6247010293214275e+30,994851000.0,6300.0,9.255967349837143e+25,1.8209993,0.03201624520181088,13.255616321655637
train329,170.562,2.1275985616469148e+30,807012000.0,5625.0,3.2555619469491855e+26,20.88977,0.1518411901767797,7.197679560356035
train330,444.586,2.4059759435446416e+30,946152000.0000001,6236.0,4.603276915053146e+26,0.9689951,0.020422805997866385,4.460646800225398
train331,521.054,1.908873475870129e+30,674829000.0,5644.0,3.1505786322100436e+26,23.637604,0.15902495470478645,7.159959853348754
train332,381.878,2.1872508577678563e+30,925281000.0,5967.0,5.3579499246361234e+26,14.074524,0.1177766706742304,2.5262542824238032
train333,574.228,1.6106119952654213e+30,758313000.0,5274.0,2.2009415568485917e+25,7.518496,0.07001991126602311,8.960806493382789
train334,106.289,2.3264395487167196e+30,932238000.0,6226.0,6.354925305185815e+26,31.70648,0.20660137539644807,7.21963398944891
train335,1188.0,2.2270190551818173e+30,939195000.0000001,5800.0,1.5386829070814361e+26,3.2467293,0.04456657872069565,10.243798155448063
train336,63.9207,1.5907278965584408e+30,535689000.0,5417.0,2.258577602992351e+25,39.7922,0.21177167123275104,14.820785784715834
train337,1027.45,2.1474826603538953e+30,848754000.0,6050.0,2.7462051802574004e+25,21.587475,0.15568557847127165,6.169976813892207
train338,183.365,1.0737413301769476e+30,354807000.0,3810.0,4.832191133780714e+25,4.164389,0.0412545019265438,21.543115118477782
train339,66.4711,2.2866713513027586e+30,723528000.0,5561.0,3.0435617701609816e+26,111.4367,0.47485098482755345,5.701431878976308
train340,489.368,1.94864167328409e+30,723528000.0,5789.0,5.215992159044025e+26,19.991944,0.14320272341282728,4.851645197759639
train341,835.756,2.2071349564748368e+30,1057464000.0,5760.0,4.024616818629795e+25,7.1073,0.07491175856689516,14.516232571191496
train342,1342.29,3.1019193982889596e+30,1572281999.9999998,6460.0,7.272207964688846e+26,3.2642736,0.049950342334651954,6.1703704349777775
train343,405.732,2.4059759435446416e+30,946152000.0000001,6293.0,5.522996635352573e+26,2.57302,0.03916184395263588,6.373787910993565
train344,603.955,2.6843533254423687e+30,1217475000.0,6147.0,7.467005177486007e+25,3.5862202,0.05068060518858708,12.516931681419287
train345,338.732,2.4855123383725636e+30,1523583000.0,5854.0,7.045029255261805e+26,49.183921,0.2830249165037079,6.307980247734652
train346,679.761,2.1474826603538953e+30,1154862000.0,5542.0,6.446254840293395e+26,7.817953,0.07909988578467113,4.464068575428611
