,planet_ID,planet_radius,planet_temp,log_H2O,log_CO2,log_CO,log_CH4,log_NH3
205,train206,0.9492871106491502,1449.6016221865475,-5.490998251311448,-5.858113111175972,-5.224861133210894,-3.231987461492758,-8.967671768094078
206,train207,0.8822118416048498,943.875600328224,-5.256596768464842,-8.465379644812248,-3.555047423349073,-7.00131648847437,-6.999912176175197
207,train208,0.2568385260570459,548.6217131870508,-8.502915201654433,-8.972320852760191,-5.486470761600482,-5.782656630147846,-8.237384717873683
208,train209,0.2260410754805411,1541.5759298809444,-5.962436375632143,-7.96549540682867,-4.614654155805763,-3.9014944208577766,-4.63146131610638
209,train210,0.9411885664932907,1533.525652030687,-8.29052281953247,-8.225156183182435,-4.593752262260694,-8.866107372685267,-6.727620537153585
210,train211,0.5798442006928871,1301.536577284589,-5.855685479786718,-7.22921768511725,-3.4946852695234263,-4.368457015224338,-3.9825767309020943
211,train212,0.6571617459293413,837.0249414556476,-4.972246607686988,-7.407471781239684,-5.529236663955058,-4.757811483950323,-6.410782649056337
212,train213,1.0407032808486028,1128.1873231672605,-3.0677510137796267,-6.123653887866096,-4.040591758509546,-5.658250253487635,-4.813498893440574
213,train214,0.3772224889901906,1310.4347519559713,-3.7586737837116617,-5.546191483738472,-4.779322770360345,-4.128187391408152,-4.711056186366102
214,train215,0.3748315939213735,845.9417807091132,-8.046382082765735,-7.785459317997116,-3.463468625206405,-5.908699559362125,-3.8764326791558874
215,train216,0.2045030514321575,1004.0708785580728,-8.626372817306432,-7.191028717610722,-3.109645687694077,-8.456503576709503,-7.894046504978803
216,train217,0.9066073487158396,1077.4499801243005,-8.667260048402154,-6.537027830176642,-5.0081943508183375,-3.752121735439072,-8.496395266995197
217,train218,0.6959382398235895,588.320131735767,-5.4094409201600975,-5.775090761233948,-3.3592459822991665,-5.155021869114135,-5.908372637012125
218,train219,0.5387544530595008,1581.7643217109874,-4.434484362149686,-8.81743793757213,-5.774365845791125,-4.412918274355294,-6.9605507698123805
219,train220,0.2325168573994976,559.6045850697775,-8.541281105129098,-5.99203824345028,-4.005025617413353,-5.043588108723695,-3.0816988483936143
220,train221,0.3088855876900561,1324.1457741210927,-6.77524767888344,-5.555803154390087,-5.517402144366135,-3.374609153991794,-5.429380032179142
221,train222,0.4399906190810143,669.1984769820142,-3.3369405999079325,-8.35176473555514,-5.538588177627828,-5.279329815545705,-5.895553617655464
222,train223,0.9754037976541606,647.8482957895178,-3.788922727676672,-6.224030570091543,-4.0523254158731445,-5.2191034308851965,-8.105565664900483
223,train224,0.7298735346313925,1745.9257642227371,-4.5214966117691855,-8.580256230808878,-4.3064304027718965,-5.356047390780248,-5.964369924187726
224,train225,1.1285149525864768,1891.918591158642,-7.407161708861705,-5.306944128206336,-4.537033421417346,-3.670240099621461,-3.8220411982613545
225,train226,1.2211576278163214,695.4867324313026,-6.752032798815217,-6.524518761563948,-5.737221484758446,-7.916032576823696,-6.865646867134522
226,train227,0.2216891506341318,803.3528973895383,-8.846240777683764,-7.754052236396951,-3.533283856544933,-8.6273933835446,-4.914399678321738
227,train228,0.2788511825051089,808.197646074805,-3.134533483679805,-6.934689404530377,-5.451281667327479,-8.972425667131157,-5.245335793205049
228,train229,0.2385490852181722,935.0328116378746,-3.45245104608488,-5.26594007388189,-4.92957720989526,-6.079537214537736,-8.113558310757814
229,train230,0.2323592136477356,1544.013639484037,-8.50325446337552,-7.389233771189746,-3.1717542805862786,-6.072892274845438,-8.951378003223676
230,train231,1.5869220298202296,1256.5898441124982,-6.364684098943338,-7.615758805977624,-4.293256753399753,-6.205714069521072,-5.093618178077284
231,train232,0.2766669071384321,722.9596134761955,-4.399874151859716,-5.090524959906471,-5.177926936324135,-8.115503515457782,-7.06711454705272
232,train233,0.2074726287538201,780.5940999141973,-3.842066709110015,-7.855851333140647,-4.571190830499225,-4.981802109168118,-6.431059252757464
233,train234,0.5159732836389797,1280.4086838175854,-7.064796895788029,-5.955655750410794,-5.652392002181735,-5.883186500772778,-3.146773568054316
234,train235,0.2838090205683091,871.3216236696983,-7.477208989188286,-5.630730261967191,-5.159222522420707,-8.229380997520833,-3.2132823159940616
235,train236,0.1851525350113845,1359.1515292354736,-5.52714732207368,-5.446656022044035,-4.38209573500489,-4.709038552752255,-7.307939449850089
236,train237,0.5839573582820727,733.7574767560558,-4.669960405584231,-5.183871073529202,-4.87456478960425,-7.3752591279500574,-3.4934220890651453
237,train238,0.4794829483710528,1127.0077146427195,-5.3796637977449056,-6.073273557433968,-4.641772029003819,-3.614795841498125,-7.854642664912488
238,train239,0.520045790299344,871.0351285848504,-8.357597203831002,-8.465133970869108,-4.435305212958729,-4.136084615322548,-7.501700199540128
239,train240,0.3210210852249586,1112.220791540646,-7.416293414396531,-5.398850935465706,-4.559586221782121,-3.522618419050618,-7.115015278922389
240,train241,1.0882690073471153,545.89728407838,-7.9581731475669155,-8.890668421752352,-5.392590064346715,-7.1676179486911415,-8.621847947107016
241,train242,0.9500026152947276,1462.7250061006112,-4.599193300234299,-7.305835958238791,-5.742979231055327,-3.836146866395991,-4.221357475953788
242,train243,0.9787740796475785,1388.8047611264867,-8.025153891348381,-6.597615077628928,-5.170630700131249,-3.5625175217381955,-7.341907724759578
243,train244,0.8444725162845561,572.0214969145792,-5.402664531826004,-6.095538913802925,-4.467023284826965,-4.96970439915697,-5.963583776534126
244,train245,0.2740632037321125,1326.9181023716276,-3.201611343313852,-6.548289201248513,-3.749041319939181,-5.790297339744795,-8.032795764313716
245,train246,1.3096254716762712,888.0110739930824,-8.565444356447095,-8.664156658999037,-4.460380963795055,-8.107747693108829,-8.547828239390746
246,train247,0.1764841964800754,1383.4408984728484,-8.505897147868959,-8.318463398306797,-4.80104041675499,-3.5106038759227065,-3.070990485946213
247,train248,1.5790318338264666,560.0844228875688,-6.0921644042775664,-6.177535373066506,-5.52117078865437,-3.540795235079752,-8.965735937930408
248,train249,0.2830465417934345,916.9904459425312,-3.395333176635141,-7.6181744372261155,-4.358503464477252,-4.059191994964117,-3.403107582597129
249,train250,0.226823494758363,955.2554921175658,-5.5689058862139165,-5.336936741196974,-5.62600098578948,-7.523631432766304,-3.0940793576443166
250,train251,0.1407903329191966,539.2747560328964,-6.434099934274343,-7.208276575383506,-4.631107515456541,-5.568946903046673,-7.157360022510137
251,train252,0.4276180884979473,958.3275766190908,-4.4347798959233415,-8.771936108310506,-3.947391782212394,-5.48613414875547,-4.311866292172665
252,train253,0.6669233797454617,1015.3406707269418,-7.233667290172667,-7.415921666606812,-5.797138653865287,-8.598978257083267,-5.48670348487691
253,train254,1.4458799966972906,1741.5752834449754,-4.044173193349027,-8.956071403243364,-4.792871225624153,-5.372430278872549,-6.0034942154082165
254,train255,0.1932698939545693,683.3435275512719,-5.454251182431181,-4.323920790727331,-5.576389981068245,-5.607270728603528,-5.789041261039677
255,train256,0.6668841167829935,1047.507767037265,-5.297219306179406,-8.528454993565965,-5.707416045647652,-7.78252507354579,-8.393965430095738
256,train257,1.2049997640595265,552.8378026654008,-7.245490969161906,-7.225718122802676,-3.322930126019344,-3.883168348648505,-7.902293391695837
257,train258,1.229224829849246,976.6084706752456,-3.774193910527673,-5.702060770075216,-5.030062920038774,-8.22451286799823,-5.388226173684636
258,train259,0.3400620583031755,1397.9733051538567,-5.859322008296751,-7.503185950109729,-4.690838451246234,-6.205191307136697,-6.789464977848133
259,train260,1.629698450538195,973.5734707984276,-5.571725321658246,-4.6069381016634,-3.505101885000282,-3.765529774377749,-5.9858317793290965
260,train261,0.1922024885858598,637.0249940488912,-4.795772287295608,-5.060380005269786,-3.485085163632908,-3.694139417495343,-6.092833362042512
261,train262,0.2999672574330322,1067.9959819875585,-4.8471253975900765,-5.17868123014482,-5.238485575628039,-8.733943474097094,-4.547227590526248
262,train263,0.1699519053534142,1214.491094155878,-7.9786139978042865,-7.782185471285512,-5.580419838866841,-5.2650471562044805,-5.789078133200175
263,train264,0.2475029780898969,1377.8868294024471,-4.631670864455051,-4.717999279127694,-3.567845623327975,-7.348070148852628,-7.949086238339418
264,train265,0.2437511488101204,659.6590914179526,-3.353554375035361,-5.490771929471189,-4.16665374529946,-5.791170509121999,-6.32601441492988
265,train266,0.6436358050828667,1038.096505453086,-5.818633736573464,-8.855993864791742,-3.369344512563765,-7.67288904797872,-4.811999717005257
266,train267,0.9851809668945372,811.9333536507243,-8.684515258006147,-5.086025282756404,-3.749434870362455,-4.949283666795051,-4.289524831747548
267,train268,1.0053315617431382,1503.8447116100483,-7.593608980861052,-7.373888685227306,-3.2220470185919403,-3.9368688900662567,-4.877287704854308
268,train269,0.4898132603784094,1184.0455824646915,-8.875144788257122,-7.582734551806668,-5.022788632338708,-8.899628454868903,-7.352750161078709
269,train270,0.1932310506251383,1223.0292494645464,-7.104690383510187,-4.346869593303979,-3.2693349367221,-5.351254041588714,-5.487848751921671
270,train271,0.9685913308512124,1866.3479760553728,-8.628332709584502,-6.170760024559112,-3.660711399430319,-6.00757260389884,-7.998701348267233
271,train272,0.1801446981391453,1247.1026925658437,-7.495158668978684,-6.58692234188793,-4.244464992572717,-8.177361874561539,-7.454172196057335
272,train273,1.072221314735737,1811.3224740766705,-3.7963415454119462,-7.4540144540413795,-4.401681235768345,-3.8491185570885103,-8.438533021083336
273,train274,0.2699217794704051,903.8954651475506,-7.621938174192221,-4.52104795574434,-3.0117095066645865,-5.766855960344236,-7.553487577451146
274,train275,1.5166501521679188,785.291334251595,-6.488794335403278,-5.775847623086875,-4.780803511641828,-7.776214896351723,-4.885800217649607
275,train276,0.4512623963705054,690.7389287543169,-8.453452659432031,-5.192544112675636,-3.180287648384589,-3.3406224308297885,-6.656629088951833
276,train277,1.075634933845899,1097.4923041685918,-8.371530838112557,-4.372543676439715,-5.222307941260128,-3.071845041219568,-8.306888653418895
277,train278,1.1501275524224994,975.640508795312,-4.17773547729012,-4.718718240554164,-4.213698232551183,-7.888056938049056,-7.105378612974004
278,train279,1.5231302961823825,1040.4035159389773,-4.717305689335289,-6.078667675733815,-5.986483768281157,-8.487833009399347,-6.460087233303103
279,train280,1.0596226649826332,1197.875652494535,-5.034166824900645,-6.912678633252952,-4.627300196221952,-6.669691697446657,-6.215391943119944
280,train281,0.2052142783839851,1305.4164638340887,-6.589914049291034,-8.121309844705298,-5.60974909760975,-7.926058868712192,-4.996873826685524
281,train282,1.1097287941198173,1039.046742883253,-7.742944533755491,-4.473563582089962,-4.178354651670343,-5.095884822338676,-5.458595395418958
282,train283,1.155200008752964,1300.875792682221,-8.788696666132305,-6.989753921090369,-3.605522600484618,-8.693800441205092,-5.700415632129596
283,train284,0.2385002329740671,949.6068336435292,-5.937818981387961,-7.13079298545744,-3.612333557522974,-7.635253180619044,-4.51062217021016
284,train285,0.8802673269629406,802.2847771335161,-6.059031102510852,-8.047834763934016,-5.361399454409975,-3.8036911677844207,-8.434704359978664
285,train286,0.452562617840645,545.56771222804,-8.287106701768296,-4.225206613550202,-5.072755751620874,-3.6283017783047775,-7.275569491674855
286,train287,1.0582214268206105,1198.3125262250678,-7.41888262596308,-4.232032557481921,-5.454733390142303,-7.192866952278907,-4.562954851538825
287,train288,0.9683580487579444,595.8405202334616,-6.125234316802885,-6.241502934413605,-3.8433516178677705,-4.966885656711539,-7.814704739670558
288,train289,0.795688117321725,555.8336626780454,-3.817839744073721,-4.110369755984761,-5.722939074596512,-3.6881975524098447,-7.300056089512854
289,train290,0.9998134610611968,500.4086966260589,-5.513320086875567,-5.591865623970655,-5.872254394871634,-5.366103869290792,-6.908030005490707
290,train291,0.8124852341861286,681.7293806738719,-7.85948775567368,-8.521908897464673,-3.810176592932789,-7.103987250564131,-5.305090074805526
291,train292,0.4393284128109888,1598.9135194953365,-5.372029483823826,-5.296225014945943,-5.405208065971861,-7.232772725984992,-6.77088797746293
292,train293,0.1353169305039927,1160.3531056537377,-6.626936299422979,-5.37360714899689,-4.298538836635161,-7.438682818065525,-6.440854041605683
293,train294,0.5207351322258945,594.1434814500924,-6.358732091470724,-5.185110807327644,-4.781233021112481,-4.250749404653922,-6.831241192192003
294,train295,1.2065437855926129,1871.8412684978168,-7.218122922097097,-4.906724779831666,-4.621637559157868,-8.297110813171612,-8.704925155295966
295,train296,0.4719430288983997,1202.4581811415635,-8.440548539771875,-8.68242260847834,-3.824707310153734,-5.729676373234069,-6.460198021814785
296,train297,0.1787425776556208,814.1158994361984,-6.0540557522142855,-8.86307382815332,-3.439163603140856,-4.544150516047697,-6.180608252853743
297,train298,0.1763885101025779,860.9724325952426,-6.112285468694468,-8.569311897065798,-3.106872126604504,-8.828005597292734,-6.241937786951739
298,train299,0.2992367194043099,785.2686279242502,-5.918096544481277,-5.322582416695896,-4.08744312031946,-8.643312395459526,-5.313116001025926
299,train300,0.883851888831589,663.9138039537565,-5.393375201459175,-7.446201116323503,-4.823128467353079,-4.975144753706492,-4.964113160260619
300,train301,0.3843278321355024,1948.2324115076408,-7.565205589592978,-6.596922210753098,-3.869892509847364,-7.951001573434997,-4.913586398126859
301,train302,0.3680919531419526,1011.564532560543,-6.82958144628723,-8.40427327312626,-5.292199000453534,-8.657400608814543,-6.534244525172992
302,train303,0.1487030699233688,1526.817684378481,-5.886552098029121,-6.472243888801177,-3.876102925323118,-3.0154923586011524,-4.610480250119184
303,train304,0.8118838625286309,565.3593443447481,-7.1124262527039095,-4.432785793722172,-5.5631200352462535,-7.80373846498668,-6.891586333065417
304,train305,0.3497793826337738,713.5109135918605,-3.4139848939808743,-6.555729675163887,-3.2400649914567543,-4.0400356928947305,-7.207021188497421
305,train306,0.3116399457297716,602.200975190739,-4.705064544275422,-5.588029885933061,-4.661543148972532,-7.674037657365154,-5.216244406820541
306,train307,0.9782942330687346,726.4825445890448,-7.455011047826977,-5.829397620062209,-4.560558735073746,-6.544168795218734,-7.854885104249039
307,train308,0.2788248779181496,1575.410265891274,-6.843920060496236,-7.049685417870158,-4.623839848156696,-7.618298082885664,-7.235989989552475
308,train309,0.369789823988344,1190.313354196467,-4.583944127580428,-7.831788588107931,-4.805579222435389,-3.8066193395281065,-6.26163148270274
309,train310,0.551570443487297,868.1574518869297,-5.029037615485754,-8.276979217990874,-5.726355108681524,-5.48048354920285,-5.601021522713234
310,train311,1.2425606943347445,1236.0264844247408,-8.375693468391018,-7.892031846102519,-5.134604390069061,-4.359192292580985,-5.865732787731488
